time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
5000,0.19324082,1.1983364,9.487465,0.3965,0.7786,-0.3278,0.0643,0.5452,9.7912,0.05576327,-0.003455752,0.017854718,0.027376,-0.006501,-0.112861,0.993212,0
5041,-0.45634443,1.1034397,8.889489,-0.5111,0.5123,-0.8752,0.0624,0.5679,9.7899,0.07496189,-8.90E-04,0.086149454,0.028861,-0.00634,-0.112102,0.993257,0
5080,-0.1698351,0.96071655,9.225644,-0.3428,0.3513,-0.7567,0.0682,0.5901,9.7886,-0.042376593,-0.024853488,0.18917623,0.029409999,-0.006972,-0.109808,0.993493,0
5120,0.66406536,1.4219834,9.703891,0.37759998,0.7127,-0.3261,0.083299994,0.5719,9.789599,-0.09625491,0.009494592,0.18448131,0.028103,-0.007387,-0.105744,0.993968,0
5160,0.380793,1.5105306,9.759293,0.41849998,0.97169995,0.0641,0.0815,0.5384,9.7915,0.00137881,0.036529742,0.102869704,0.026889,-0.006972,-0.103091,0.994283,0
5200,-0.29261932,1.1201321,9.390653,-0.3042,0.60069996,-0.4067,0.070599996,0.5367,9.7916,-0.032288592,0.02576106,0.04022984,0.026885,-0.006263,-0.101042,0.99449897,0
5241,-0.61080873,0.79752773,9.748462,-0.6705,0.3644,-0.2895,0.0625,0.5279,9.7922,-0.16048302,0.093951076,0.1248434,0.026468,-0.005882,-0.10056,0.994561,0
5280,0.17748696,1.0688674,10.572967,-0.15689999,0.39819998,0.746,0.0196,0.4549,9.796,-0.0461116,0.14837044,0.22851595,0.022572,-0.002668,-0.096031,0.995118,0
5320,0.8976628,1.793123,10.064707,0.8182,1.183,0.5495,-0.0336,0.4448,9.7964,0.2046224,0.11971214,0.13767157,0.023428,2.99E-04,-0.091686,0.995512,0
5360,0.44015005,1.7382574,9.064984,0.49629998,1.2377,-0.4464,-0.0747,0.52739996,9.7921,0.24242623,0.023509584,0.05920157,0.028573,0.001519,-0.089703,0.995557,0
5401,0.08111555,1.136518,9.550068,0.5015,0.75909996,-0.5002,-0.079799995,0.6137,9.7871,0.059131756,-0.04639085,-0.02804744,0.032008,0.001035,-0.089241,0.995495,0
5440,0.24324133,1.0784729,9.622373,0.2738,0.4077,-0.1461,-0.062299997,0.6344,9.7859,-0.08258898,-0.01870993,0.001815143,0.032363,0,-0.089402,0.995469,0
